Iteration 100: 7.20438, 6.1298
Iteration 200: 0.183575, 0.210357
Iteration 300: 7.74475, 5.25785
Iteration 400: 8.25593, 11.8156
Iteration 500: 4.09195, 4.59084
Validation results: 3.96853637695, 3.80090179443
Iteration 600: 8.43073, 13.316
Iteration 700: 0.469082, 0.577242
Iteration 800: 12.0608, 11.9313
Iteration 900: 2.49284, 2.28563
Iteration 1000: 4.95777, 6.3084
Validation results: 4.47150726318, 4.39791015625
Iteration 1100: 13.8733, 13.1019
Iteration 1200: 0.990045, 0.945769
Iteration 1300: 0.313935, 0.369933
Iteration 1400: 8.41115, 7.57596
Iteration 1500: 1.93429, 1.97986
Validation results: 4.38766265869, 4.36229125977
Iteration 1600: 0.78203, 0.832581
Iteration 1700: 0.0183018, 0.0172739
Iteration 1800: 10.0302, 9.87672
Iteration 1900: 7.4806, 5.07052
Iteration 2000: 0.00679692, 0.00328502
Validation results: 4.45085021973, 4.21665039063
Iteration 2100: 5.74251, 2.90739
Iteration 2200: 1.08567, 1.4214
Iteration 2300: 1.45599, 1.43396
Iteration 2400: 3.18293, 3.2244
Iteration 2500: 9.4308, 9.4849
Validation results: 3.8472454834, 3.84224853516
Iteration 2600: 10.112, 6.34818
Iteration 2700: 6.3949, 7.25154
Iteration 2800: 5.9821, 4.10209
Iteration 2900: 0.733439, 1.23611
Iteration 3000: 0.077371, 0.0776354
Validation results: 4.58406921387, 4.75133575439
Iteration 3100: 9.81949, 7.23627
Iteration 3200: 0.347507, 0.335755
Iteration 3300: 12.9233, 11.0956
Iteration 3400: 0.036025, 0.0391483
Iteration 3500: 11.8704, 13.094
Validation results: 4.3805682373, 4.4536541748
Iteration 3600: 8.61127, 6.51567
Iteration 3700: 0.821028, 0.533478
Iteration 3800: 0.917163, 0.709861
Iteration 3900: 2.95472, 2.54481
Iteration 4000: 6.63567, 5.5306
Validation results: 3.906015625, 3.97071044922
Iteration 4100: 1.13923, 1.07186
Iteration 4200: 6.14649, 3.61787
Iteration 4300: 9.81145, 12.5768
Iteration 4400: 9.23038, 9.88914
Iteration 4500: 3.27017, 2.58014
Validation results: 4.27011901855, 4.27462890625
Iteration 4600: 1.41056, 2.14304
Iteration 4700: 4.84167, 5.14848
Iteration 4800: 0.00730858, 0.00631153
Iteration 4900: 1.60138, 1.18561
Iteration 5000: 1.83041, 2.15169
Validation results: 4.0448626709, 3.83263885498
Iteration 5100: 1.79169, 1.64918
Iteration 5200: 4.07658, 5.4939
Iteration 5300: 1.88477, 2.82033
Iteration 5400: 0.339553, 0.301786
Iteration 5500: 7.64461, 6.18747
Validation results: 4.22204925537, 4.31499847412
Iteration 5600: 0.561262, 0.426043
Iteration 5700: 1.81513, 1.85485
Iteration 5800: 0.0330867, 0.0496762
Iteration 5900: 0.0571745, 0.078107
Iteration 6000: 1.36616, 1.5172
Validation results: 4.30279846191, 4.18093261719
Iteration 6100: 4.25278, 5.31208
Iteration 6200: 3.40211, 3.66823
Iteration 6300: 2.96645, 3.18305
Iteration 6400: 0.966865, 1.26405
Iteration 6500: 3.75139, 3.72853
Validation results: 4.15563781738, 4.27033599854
Iteration 6600: 0.0749277, 0.155788
Iteration 6700: 3.40586, 3.15095
Iteration 6800: 0.367803, 0.491421
Iteration 6900: 10.8033, 9.84273
Iteration 7000: 0.328144, 0.233493
Validation results: 4.4238293457, 4.32865966797
Iteration 7100: 4.805, 5.62904
Iteration 7200: 4.72855, 4.71135
Iteration 7300: 11.4535, 12.1006
Iteration 7400: 4.40361, 5.75804
Iteration 7500: 1.07893, 1.4239
Validation results: 4.13018371582, 4.13498168945
Iteration 7600: 7.31226, 12.655
Iteration 7700: 3.13713, 3.41385
Iteration 7800: 2.13324, 2.33154
Iteration 7900: 8.73152, 7.62625
Iteration 8000: 5.38848, 3.56535
Validation results: 3.88969604492, 4.11409759521
Iteration 8100: 2.29225, 2.1361
Iteration 8200: 2.64898, 2.90382
Iteration 8300: 6.89345, 7.81836
Iteration 8400: 10.0367, 8.72789
Iteration 8500: 1.1483, 1.30502
Validation results: 3.94659301758, 4.09518188477
Iteration 8600: 5.19656, 7.70374
Iteration 8700: 5.96352, 5.00485
Iteration 8800: 5.8854, 4.46633
Iteration 8900: 1.00838, 0.90136
Iteration 9000: 4.64722, 9.36384
Validation results: 4.05420196533, 3.84681060791
Iteration 9100: 0.371082, 0.388565
Iteration 9200: 11.3919, 11.3442
Iteration 9300: 7.52642, 9.7895
Iteration 9400: 11.2804, 8.57294
Iteration 9500: 5.09559, 6.7988
Validation results: 4.07485473633, 4.3384942627
Iteration 9600: 6.07222, 6.94519
Iteration 9700: 0.721834, 0.926965
Iteration 9800: 7.76187, 4.52955
Iteration 9900: 0.239055, 0.232635
Iteration 10000: 7.1712, 8.11127
Validation results: 4.27074249268, 4.44631774902
Iteration 10100: 2.72772, 2.33405
Iteration 10200: 2.65709, 2.94614
Iteration 10300: 1.79242, 1.35983
Iteration 10400: 10.6125, 12.4658
Iteration 10500: 12.6661, 11.2589
Validation results: 3.8998059082, 3.92383666992
Iteration 10600: 4.41608, 6.5328
Iteration 10700: 6.16552, 7.97249
Iteration 10800: 6.03322, 5.50821
Iteration 10900: 4.34391, 3.40013
Iteration 11000: 5.17344, 8.71907
Validation results: 3.99811584473, 4.18252075195
Iteration 11100: 4.07095, 6.41434
Iteration 11200: 4.63934, 6.46708
Iteration 11300: 2.14071, 2.63399
Iteration 11400: 4.38517, 5.36053
Iteration 11500: 2.12079, 3.65025
Validation results: 3.67246520996, 3.59344207764
Iteration 11600: 3.51956, 4.94153
Iteration 11700: 0.535732, 0.459403
Iteration 11800: 0.503917, 0.551995
Iteration 11900: 1.58402, 2.20993
Iteration 12000: 6.57388, 4.32162
Validation results: 4.08560852051, 4.19339355469
Iteration 12100: 0.565474, 0.612745
Iteration 12200: 6.50987, 9.19768
Iteration 12300: 0.243868, 0.234498
Iteration 12400: 2.48, 2.23925
Iteration 12500: 9.26071, 8.41216
Validation results: 3.73489807129, 3.71740997314
Iteration 12600: 0.23628, 0.409029
Iteration 12700: 1.99214, 2.62663
Iteration 12800: 5.69298, 5.23689
Iteration 12900: 1.58679, 2.29659
Iteration 13000: 0.0572467, 0.108331
Validation results: 4.00288391113, 3.94204620361
Iteration 13100: 5.67959, 3.96942
Iteration 13200: 3.1794, 1.76189
Iteration 13300: 3.81171, 2.6541
Iteration 13400: 1.3053, 1.78526
Iteration 13500: 10.0724, 9.37703
Validation results: 3.57688171387, 3.60704833984
Iteration 13600: 0.882411, 1.82695
Iteration 13700: 0.073989, 0.149071
Iteration 13800: 9.7437, 5.73676
Iteration 13900: 0.350948, 0.225683
Iteration 14000: 0.904067, 1.38368
Validation results: 4.29904571533, 4.23521484375
Iteration 14100: 3.27463, 2.69203
Iteration 14200: 5.58687, 7.95354
Iteration 14300: 9.56248, 7.19836
Iteration 14400: 3.88339, 4.72115
Iteration 14500: 0.677121, 0.653478
Validation results: 3.84306060791, 3.9117590332
Iteration 14600: 0.208262, 0.279696
Iteration 14700: 0.915414, 1.62117
Iteration 14800: 1.89616, 2.06797
Iteration 14900: 1.90412, 1.44203
Iteration 15000: 1.34499, 0.965253
Validation results: 4.0910723877, 4.16546142578
