Validation results: 0.0231155157089, 0.0229039573669
Iteration 11600: 0.749181, 0.760669
Iteration 11700: 0.900095, 0.623338
Iteration 11800: 0.429357, 0.530319
Iteration 11900: 0.508866, 0.55759
Iteration 12000: 0.529207, 0.656844
Validation results: 0.0215295934677, 0.0234536218643
Iteration 12100: 0.64397, 0.564764
Iteration 12200: 0.442014, 0.42176
Iteration 12300: 0.684343, 0.602669
Iteration 12400: 0.600883, 0.604131
Iteration 12500: 0.634359, 0.599248
Validation results: 0.0236236357689, 0.0235061883926
Iteration 12600: 0.431436, 0.465061
Iteration 12700: 0.728441, 0.617754
Iteration 12800: 0.624941, 0.644795
Iteration 12900: 0.524141, 0.584896
Iteration 13000: 0.504418, 0.567301
Validation results: 0.0229260873795, 0.0239008688927
Iteration 13100: 0.513231, 0.930233
Iteration 13200: 0.473592, 0.566632
Iteration 13300: 0.456714, 0.748444
Iteration 13400: 0.490697, 0.781366
Iteration 13500: 0.691355, 0.52129
Validation results: 0.0206832647324, 0.0197782444954
Iteration 13600: 0.616369, 0.402699
Iteration 13700: 0.570306, 0.611506
Iteration 13800: 0.472814, 0.510316
Iteration 13900: 0.542671, 0.570034
Iteration 14000: 0.580687, 0.544761
Validation results: 0.0226577568054, 0.024259762764
Iteration 14100: 0.676152, 0.594221
Iteration 14200: 0.572105, 0.697009
Iteration 14300: 0.433203, 0.417845
Iteration 14400: 0.652393, 0.591363
Iteration 14500: 0.525618, 0.574979
Validation results: 0.0264004445076, 0.0239933896065
Iteration 14600: 0.442211, 0.443278
Iteration 14700: 0.860525, 0.628511
Iteration 14800: 0.565734, 0.6619
Iteration 14900: 0.697256, 0.677413
Iteration 15000: 0.632402, 0.617103
Validation results: 0.0266225719452, 0.0269145750999
Iteration 15100: 0.470068, 0.484493
Iteration 15200: 0.501403, 0.417566
Iteration 15300: 0.587267, 0.421769
Iteration 15400: 0.623612, 0.742841
Iteration 15500: 0.556139, 0.491722
Validation results: 0.0234343910217, 0.0217956113815
Iteration 15600: 0.639014, 0.641785
Iteration 15700: 0.667611, 0.639178
Iteration 15800: 0.634883, 0.592968
Iteration 15900: 0.400576, 0.439269
Iteration 16000: 0.719733, 0.716639
Validation results: 0.0241159462929, 0.0238154625893
Iteration 16100: 0.549254, 0.534013
Iteration 16200: 0.566584, 0.629297
Iteration 16300: 0.589156, 0.695585
Iteration 16400: 0.56308, 0.504781
Iteration 16500: 0.415639, 0.611463
Validation results: 0.0213278865814, 0.0216463327408
Iteration 16600: 0.592955, 0.836888
Iteration 16700: 0.787743, 0.801347
Iteration 16800: 0.449601, 0.528892
Iteration 16900: 0.504343, 0.469139
Iteration 17000: 0.684019, 0.707543
Validation results: 0.0201845240593, 0.0205795311928
Iteration 17100: 0.497605, 0.548938
Iteration 17200: 0.539441, 0.51814
Iteration 17300: 0.67196, 0.459673
Iteration 17400: 0.831304, 0.560102
Iteration 17500: 0.788463, 0.875641
Validation results: 0.0221211457253, 0.0224154090881
Iteration 17600: 0.624189, 0.516916
Iteration 17700: 0.66435, 0.611927
Iteration 17800: 0.460173, 0.490699
Iteration 17900: 0.774445, 0.610347
Iteration 18000: 0.561288, 0.528018
Validation results: 0.024219827652, 0.0223733472824
Iteration 18100: 0.583343, 0.66369
Iteration 18200: 0.500303, 0.645593
Iteration 18300: 0.535803, 0.426702
Iteration 18400: 0.521738, 0.722765
Iteration 18500: 0.730679, 0.539027
Validation results: 0.022845993042, 0.0214024448395
Iteration 18600: 0.661296, 0.468028
Iteration 18700: 0.503223, 0.454604
Iteration 18800: 0.406369, 0.461186
Iteration 18900: 0.523727, 0.605239
Iteration 19000: 0.713372, 0.605449
Validation results: 0.021665494442, 0.0218581414223
Iteration 19100: 0.447116, 0.496964
Iteration 19200: 0.604715, 0.568014
Iteration 19300: 0.643197, 0.62882
Iteration 19400: 0.405933, 0.500422
Iteration 19500: 0.67048, 0.629913
Validation results: 0.022915558815, 0.0248606443405
Iteration 19600: 0.540261, 0.527342
Iteration 19700: 0.699824, 0.624357
Iteration 19800: 0.551948, 0.454697
Iteration 19900: 0.545765, 0.681814
Iteration 20000: 0.461125, 0.449728
Validation results: 0.0209604930878, 0.0221545267105
Iteration 20100: 0.464062, 0.478705
Iteration 20200: 0.743483, 0.635558
Iteration 20300: 0.404716, 0.550738
Iteration 20400: 0.548306, 0.511388
Iteration 20500: 0.478227, 0.475538
Validation results: 0.0209938669205, 0.024434261322
Iteration 20600: 0.516319, 0.580303
Iteration 20700: 0.576546, 0.652836
Iteration 20800: 0.59116, 0.589552
Iteration 20900: 0.555819, 0.628526
Iteration 21000: 0.702615, 0.683422
Validation results: 0.0216070580482, 0.0220229434967
Iteration 21100: 0.655614, 0.609304
Iteration 21200: 0.486191, 0.377976
Iteration 21300: 0.628861, 0.610131
Iteration 21400: 0.354023, 0.536898
Iteration 21500: 0.767946, 0.79673
