Iteration 100: 3.81774, 3.9502
Iteration 200: 3.60906, 3.28709
Iteration 300: 5.34701, 6.65412
Iteration 400: 3.90228, 3.72871
Iteration 500: 4.21089, 3.6644
Validation results: 0.161123371124, 0.170779266357
Iteration 600: 3.77997, 3.81183
Iteration 700: 4.19425, 3.37658
Iteration 800: 4.06662, 4.172
Iteration 900: 5.67678, 5.32859
Iteration 1000: 3.35243, 4.18912
Validation results: 0.19658864975, 0.172342376709
Iteration 1100: 2.75521, 3.33173
Iteration 1200: 6.17551, 3.62977
Iteration 1300: 4.33241, 5.53588
Iteration 1400: 4.24819, 4.96463
Iteration 1500: 3.59013, 2.52506
Validation results: 0.174400863647, 0.18321182251
Iteration 1600: 4.59394, 4.51604
Iteration 1700: 5.18643, 5.97795
Iteration 1800: 3.02229, 3.93065
Iteration 1900: 3.40077, 3.55094
Iteration 2000: 4.02114, 4.83405
Validation results: 0.175896492004, 0.190003585815
Iteration 2100: 2.18905, 3.42332
Iteration 2200: 3.86805, 3.49813
Iteration 2300: 5.43129, 3.83688
Iteration 2400: 4.80138, 4.83046
Iteration 2500: 5.17108, 3.83966
Validation results: 0.16159116745, 0.172754096985
Iteration 2600: 4.12564, 4.6324
Iteration 2700: 4.01744, 3.84445
Iteration 2800: 5.7431, 6.21024
Iteration 2900: 4.51082, 3.88548
Iteration 3000: 4.58735, 4.67282
Validation results: 0.172434329987, 0.163066291809
Iteration 3100: 4.30669, 3.86488
Iteration 3200: 3.45801, 3.29968
Iteration 3300: 4.60446, 5.03097
Iteration 3400: 3.37622, 3.9388
Iteration 3500: 3.67584, 5.14677
Validation results: 0.165432357788, 0.15377202034
Iteration 3600: 3.23158, 3.08945
Iteration 3700: 4.76754, 3.66831
Iteration 3800: 3.63044, 5.32459
Iteration 3900: 4.58902, 4.43084
Iteration 4000: 4.6646, 5.24337
Validation results: 0.169800949097, 0.169474010468
Iteration 4100: 3.47964, 3.83899
Iteration 4200: 3.38228, 3.4239
Iteration 4300: 5.45551, 3.90287
Iteration 4400: 4.67642, 4.70561
Iteration 4500: 5.28798, 5.19124
Validation results: 0.138820772171, 0.134597072601
Iteration 4600: 3.78238, 4.02584
Iteration 4700: 5.71746, 4.77856
Iteration 4800: 3.90312, 3.87131
Iteration 4900: 2.92622, 3.15459
